itemname	itemprice	size	brand
קינוחי עדן טירמיסו ח	7.5		
קינוחי עדן טירמיסו ט	7.5		
קינוחי עדן מוס שוקול	7.5		
קינוחי עדן מלבי חלבי	7.5		
קינוחי עדן מלבי טבעו	7.5		
קינוחי עדן מלבי שמנת	8.0		
קינוחי עדן עוגת גבינ	7.5		
קינוחי עדן עוגת פירו	7.5		
קינוחי עדן קדאיף 82	7.5		
קינוחיות 24 גביעי פב	14.9		
קינלי סודה 500 ל 12	29.9		
קינלי סודה שישייה 1.	17.9		
קינמון טחון רמי לוי	7.3		
קינמוני 500 גר רמילו	15.1		
קיסמי שיניים דנטליים	15.1		
קיסמי שיניים זווית	10.0		
קיסמי שיניים חוט כפו	10.0		
קיסמי שיניים מרובע ר	3.9		
קיסמי שיניים פלסטיק	8.9		
קיסמי שניים מארז מלח	2.9		
קישוא בטעם כבד 200גר	10.9		
קישוא ירוק	2.77		
קישואים זוקיני	6.8		
קישואים עגולים	9.8		
קלאסיק אמרלד ריזלינג	32.8		
קלאסיק מרלו	32.8		
קלאסיק קברנה סוביניו	32.8		
קלגון ג'ל למניעת אבנ	29.9		
קלחוני תירס סנפרוסט	19.9		
קליליות ילדים 30 ג	10.4		
קליליות מרובה דגנים	13.8		
קליליות רגיל 60 ג	11.8		
קלין מסיר עובש 750 מ	11.1		
קלינקס לושן 3 שכבות	9.9		
קלינקס לושן 3שכבות	17.0		
קלינקס לושן סופט זוג	13.9		
קליפיסים לסגירת שקיו	6.9		
קליפסים ארוכים לשקיו	6.9		
קליק שקית ביסקוויט 6	7.3		
קליק שקית חום לבן 65	7.3		
קליק שקית כדורים 65	7.3		
קליק שקית כריות 65 ג	7.3		
קליק שקית עוגי 65 גר	7.3		
קליק שקית קורנפלקס 6	7.3		
קליר נוזל לניקוי חלו	9.9		
קליר שקית מילוי לניק	5.7		
קלמר 2 תאים 2 צבעים	29.9		
קלמר 2 תאים צבע חלק	29.9		
קלמר תא אחד מעוצב בנ	12.9		
קלרו טבליות למדיח 30	43.4		
קמח אורז 500 גרם דגש	11.9		
קמח חיטה לבן בהיר מנ	7.0		
קמח חיטה לבן מנופה	7.5		
קמח חיטה מלא מנופה 1	7.6		
קמח חיטה מלאה 100%	9.8		
קמח חיטה מלאה 80% 1ק	9.8		
קמח טפיוקה 500 גרם ד	10.0		
קמח כוסמין 80%	14.9		
קמח כוסמין 80% 1 קג	15.9		
קמח כוסמין לבן	16.9		
קמח כוסמין לבן 1 קג	16.9		
קמח כוסמין מלא 100%	14.9		
קמח כוסמין מלא ללא נ	14.1		
קמח כוסמת 500 גרם דג	15.9		
קמח לבן 1 קג	8.0		
"קמח לבן רמי לוי 1 ק"""	3.8		
קמח ללא גלוטן גלעם 1	15.9		
קמח מיוחד דורום לפסט	13.1		
קמח מיוחד כוסמין 80%	13.1		
קמח מיוחד כוסמין לבן	14.1		
קמח מיוחד ללחם וחלות	7.6		
קמח מיוחד לעוגיות מנ	7.6		
קמח מיוחד פיצה פוקצ'	7.6		
קמח פיצה ופוקצ'ה סוג	7.9		
קמח פיצה מנופה נפלאו	9.9		
קמח קוקוס אורגני ללא	14.1		
קמח קסם מנופה לחלה 1	7.9		
קמח שקדים 200גר שקדי	14.0		
קמח שקדים 250 גרם דג	24.9		
"קמח תופח 1 ק""ג סוגת"	7.9		
קמח תופח מנופה 1 קג	5.9		
קמח תופח נפלאות 1קג	8.9		
קמח תופח רמי לוי 1 ק	4.9		
קמח תירס 500 גרם דגש	10.9		
קמח תמי רב תכליתי לל	17.9		
קמח תפוחי אדמה הנמל	4.8		
קמיל אל סבון 1 ליטר	15.9		
קמיל בלו אל סבון ושמ	18.1		
קמיל בלו אל סבון לתי	23.9		
קמיל בלו אל סבון מוע	18.1		
קמיל בלו אל סבון סופ	32.9		
קמיל בלו אל סבון סנס	31.9		
קמיל בלו אל סבון עשי	31.9		
קמיל בלו אלסבון שיבו	22.2		
קמיל בלו אקסטרה סופט	32.9		
קמיל בלו משחת החתלה	17.9		
קמיל בלו סנסיטיב לפנ	39.9		
קמיל בלו סנסיטיב קרם	30.3		
קמיל בלו סנסיטיב שיב	31.9		
קמיל בלו שמפו אל דמע	18.1		
קמיל בלו שמפו לשיער	39.9		
קמיל בלו תחליב גוף 4	29.8		
קמיל בלו תחליב לתינו	29.9		
קממבר עין גדי חפיסה	20.4		
קממברט	110.0		
קממברט בקר בייבי	127.0		
קממברט פחם ביבי	127.0		
קנור מרק טעם עוף 400	15.9		
קנור רוטב שום ודבש 3	11.9		
קסטינג 100 שחור עמוק	39.3		
קסטינג 550 מהגוני	39.3		
קסרול זהב 25 יחידות	3.9		
קערה אובלית	7.9		
קערה גדולה שקוף נצנץ	8.9		
קערה מרובעת גדולה	9.9		
קערה עגולה גדולה	8.9		
קערה עמוקה שקוף נצנץ	7.9		
קעריות אובליות לבן 2	2.9		
קערית אובלי קטן כסף	3.9		
קערית אובלית קטן רמי	2.9		
קערית מלמין סטיטץ' S	5.9		
קערת זהב אובלי	6.9		
קערת זכוכית אובלית	6.9		
קערת מסננת נירוסטה	29.9		
קערת נירוסטה 22C	14.9		
קערת נירוסטה 30CC	24.9		
קערת נרוסטה S	9.9		
קערת סלט	7.9		
קערת סלט (10יח') בסט	7.9		
"קערת סלט עגולה 27 ס"""	11.9		
קערת קוקון 0.8liter	9.9		
קערת קוקון 1.6 ליטר	19.9		
קערת קרם אובלי	13.9		
קפה גולד 200 ג	46.9		
קפה טורקי 100ג שלישי	18.9		
קפה טורקי 125 גר עלי	10.9		
קפה טורקי וואקום 1קג	59.9		
קפה טורקי עלית 100 ג	10.9		
קפה טורקי עם הל 100	9.7		
קפה לוואצה מאטינו 25	29.7		
קפה לוואצה רוסה 250ג	32.9		
קפה מארז טורקי שלישי	31.9		
קפה נחלה עם הל 1קג	79.9		
קפה נמס 200 גרם עלית	25.9		
קפה נמס 50 גרם	11.9		
קפה נמס בטעם מוקה 20	26.9		
קפה נמס ג'ייקובס 200	28.9		
קפה נמס וניל 200 גרם	26.9		
קפה נמס טסטר צו'יס נ	39.8		
קפה נמס טעם אגוזי לו	26.9		
קפה נמס מגורען טסטר	39.8		
קפה נמס מגורען טסטרס	35.9		
קפה נמס מגורען רד מא	18.9		
קפה נמס מיובש בהקפאה	33.9		
קפה פליטנום ברזילאי	32.9		
קפה קלוי טחון בלי הל	17.5		
קפה קלוי טחון עם הל	32.8		
קפה קרמה גוסטו לוואצ	32.9		
קפוצ'ינו פחית בטעם א	20.9		
קפוצ'ינו פחית וניל 2	20.9		
קפסולה נטול 09 50גר	16.7		
קפסולות 14 למכונת נס	16.7		
קפסולות 15 למכונת נס	16.7		
קפסולות 20 למכונת נס	16.7		
קפסולות אורו פרמיום	9.0		
קפסולות אספרסו בטעם	16.7		
קפסולות אספרסו טעם ק	16.7		
קפסולות ארומה אמריקנ	21.9		
קפסולות ארומה אספרסו	21.9		
קפסולות ארומה נטול ק	21.9		
קפסולות ארומה קפוצינ	21.9		
קפסולות ברזיל פרמיום	9.0		
קפסולות ויוצ'ה פרמיו	9.0		
קפסולות טנזניה 13	16.7		
קפסולות לכביסה 100 י	99.0		
קפסולות למכונה עלית	16.7		
קפסולות סטארבקס איטל	21.5		
קפסולות סטארבקס אספר	21.5		
קפסולות סטארבקס ברקפ	21.5		
קפסולות סטארבקס האוס	21.5		
קפסולות סטארבקס ורונ	21.5		
קפסולות סטארבקס טעם	21.5		
קפסולות סטארבקס סאני	21.5		
קפסולות סטארבקס פייק	21.5		
קפסולות סטארבקס קולו	21.5		
קפסולות סטארבקס ריסט	21.5		
קפסולות עלית מילאנו	16.7		
קפסולות פסק זמן למכו	16.7		
קפסולות קפה BRAZIL ר	9.0		
קפסולות קפה COLOMBIA	9.0		
קפסולות קפה Oro רמיל	9.0		
קפסולות קפה Tradizio	9.0		
קפסולות קפה Vivace ר	9.0		
קפסולות קפה אספרסו 1	16.7		
קפסולות קפה אספרסו 7	16.7		
קפסולות קפה אספרסו 9	16.7		
קפסולות רומא עלית 08	16.7		
קפריס רולס קלאסי 250	19.0		
קציצה טעם מרוקאי 500	28.2		
קציצות בקר ישרל'ה סי	29.9		
קציצות גפילטע פיש 7	14.7		
קציצות דג בתיבול עדי	25.2		
קציצות דג דלידג 700	25.2		
קציצות דג לבישול דלי	26.8		
קציצות דג סלמון 750	26.8		
קציצות דגים 700 ג תו	42.9		
קציצות עוף ישרל'ה סי	29.9		
קציצת קינואה וברוקול	34.9		
קצף אמבט בת אורן קרל	17.9		
קצף לניקוי כללי בריח	16.9		
קצף לניקוי כללי פריח	16.9		
קצף מסיר אבנית לאמבט	14.9		
קצף מרוכז אקונומיקה	9.9		
קצף פלא להסרת אבנית	8.9		
קצפת צמחית 20% שומן	15.6		
קצפת צמחית 21% שומן	7.9		
קצקבל גלעד 27% פלח 2	28.9		
קקאו 150 גרם	13.9		
קקאו 150גר רמילוי	9.9		
קקאו 500גר רמילוי	26.9		
קקאו טעמן 350 גרם	29.9		
קרבונה שמפוזר לניקוי	25.1		
קרוטונים מתובלים למר	17.9		
קרומבאכר פחית בקבוק	9.9		
קרומבכר בירה בהירה 6	34.9		
קרטון חלב 3% מועשר ו	8.6		
קריספ פירורי לחם עם	8.4		
קריספ פירורי פנקו זה	9.6		
קרליין 10 מרכך ארגן	10.9		
קרליין 10 מרכך זרעים	10.9		
קרליין 10 שמפו ארגן	10.9		
קרליין 10 שמפו זרעים	10.9		
קרליין ביו רולאון נו	10.9		
קרליין דיאודורנט בנו	10.9		
קרליין דיאודורנט נוש	10.9		
קרליין מולטי קרם יום	49.9		
קרליין מרכך 10 מועשר	10.9		
קרליין מרכך 10לשיער	10.9		
קרליין מרכך מאצ'ה ומ	10.9		
קרליין שמפו 10 מועשר	10.9		
קרליין שמפו 10למניעת	10.9		
קרליין שמפו 10לשיער	10.9		
קרליין שמפו מאצ'ה ומ	10.9		
"קרלסברג 0.0 330 מ""ל"	29.2		
קרלסברג בירה בק.חוזר	8.3		
קרלסברג לומה שישייה	36.9		
קרם בייגלה מתוק מלוח	15.9		
קרם בלסמי מצומצם ג'ק	23.9		
קרם גבינת שמנת עם זי	13.6		
קרם גבינת שמנת תנובה	13.6		
קרם גוף 4 פנינה רוזנ	23.9		
קרם גוף אפקטיב קר יב	29.9		
קרם גוף אפקטיב קר עד	29.9		
קרם גוף אפקטיב קר רג	29.9		
קרם גוף בייבי כיף 50	19.9		
קרם גוף מאסק קרמה 50	21.9		
קרם גוף מס' 2 פנינה	21.9		
"קרם גוף מס' 3 350 מ"""	28.9		
קרם גוף קרמה ורד וונ	21.9		
קרם החתלה פרש וואנס	12.7		
קרם חמצן וולוקסון 6%	3.9		
"קרם ידיים 100 מ""ל SH"	6.0		
קרם ידיים מטפח 100 מ	10.9		
קרם ידיים סופט ניווא	12.1		
קרם ידיים קרמה 100 מ	9.9		
קרם ידים ולווטה 100	9.9		
קרם לחות לסירוק קל ל	16.9		
קרם לחות לפנים מויסט	19.9		
קרם לחות לשיער יבש ק	16.9		
קרם לחות לשיער לגבר	16.9		
קרם לחות לשיער נטורל	19.9		
קרם לחות לשיער רגיל	16.9		
קרם לחות לתלתלים טבע	19.9		
קרם לחות סירוק קל נט	19.9		
קרם לחות פנטן לתלתלי	14.9		
קרם לחות קלאסיק ירוק	19.9		
קרם לילה ויטמין C	49.9		
קרם לניקוי כללי לימו	11.9		
קרם מסקרפונה 38% שומ	21.9		
קרם עוגיות קרמל 400	15.9		
קרם פטיסייר 250 גרם	21.9		
קרם קוקוס 1000מל	17.9		
קרם קוקוס 250 מל -מז	7.8		
"קרם קרקר אסם 1 ק""ג"	19.9		
קרם קרקר אסם 250 גרם	7.8		
קרם קרקר חיטה מלאה 2	6.9		
קרם קרקר כוסמין	17.1		
קרם רב שימושי ניוואה	23.9		
קרם ריקוטה למריחה וא	11.9		
קרם שמנת עיזים מעודנ	15.9		
קרמה דאו ספריי 130 מ	12.9		
קרמה דאו רול און 120	12.9		
"קרמה מן 3ב1 500 מ""ל"	14.9		
קרמה מן ג'ל רחצה פיל	14.9		
קרמה מן קרם גוף 400	21.9		
קרמוגית אסם 200 גר	9.9		
קרמוגית בטעם קרמל מל	9.9		
קרמוגית קראנץ שוקו ו	9.9		
קרמיסימו וניל צרפתי	21.5		
קרמיסימו מסטיגם 1.33	21.5		
קרמיסימו פרווה שוקו	21.5		
קרמיסימו ריבת חלב 1.	21.5		
קרמיסימו שוקולד שבבי	21.5		
קרמיסימו תות לימון ס	21.5		
קרסוליות (3) גבר L.A	15.0		
קרפונה שמנת מתוקה קש	23.9		
קרפיון נקי פרוס טרי	39.9		
קרפלך תפוח אדמה ובצל	18.9		
קרפציו בלאק אנגוס 12	21.9		
קרפרי טנגה ריחני 56	15.9		
קרפרי כותון מבושם 56	15.9		
קרפרי מגן תחתון אלוו	15.9		
קרפרי מגן תחתון מקסי	15.9		
קרפרי מגן תחתון רגיל	15.9		
קרפרימגן תחתון טנגה	15.9		
קרקר 110 גרם מלח ים	3.0		
קרקר 110 גרם שומשום	3.0		
קרקר זהב אסם 150 גרם	6.5		
קרקר כוסמין 200 גר	18.1		
קרקר מלח ארומה 300 ג	6.9		
קרקר עם בצל 110ג רמי	3.0		
קרקר פיק מיני קרקר 3	12.9		
קרקר פיקנטי אסם 250	8.9		
קרקר שומשום אסם 250	7.9		
קרקר שיפון ואזה 270	15.0		
קרש חיתוך במבוק איכו	19.9		
קרש חיתוך זכוכית	19.9		
קרש חיתוך מעוצב 36*2	19.9		
קרש חיתוך פרימיום ענ	39.9		
קרש חיתוך תמונה	19.9		
קרש חיתוך תמונה שיש	19.9		
קשיו *קלוי 200גר בשק	16.9		
קשיות 100 יח' משפחתי	15.9		
קשים צבעוניים רמי לו	6.9		
קשים רמי לוי 40 יח	1.9		
קשקבל נעם 200 גר	25.7		
קשקבל צ'אנק 150 גר	19.9		
ראפי אגוז 52.60 גר	7.7		
ראפי שוקולד 52.60 גר	7.7		
ראש דוש + מתלה + צינ	49.9		
ראש מקלחת עגול כסוף	59.9		
ראש סלרי א.אדמה	6.9		
ראשן שוופס בטעם פירו	8.9		
רב מגבת ג'מבו סנו סו	17.9		
רב שקע 5 יציאות עד 1	34.9		
רב שקע 6 יציאות עד 1	39.9		
רביולי גריל 150 גר ב	10.0		
רביעייה פרוזן יוגורט	12.9		
רביעייה שייק פרי תות	12.9		
רביעייה תחתון נשים (	39.9		
רביעייה תחתון נשים(X	39.9		
רביעיית נתחי טונה בה	19.9		
רביעיית סוללות אלקלי	4.9		
רביעיית קוביות אננס	11.9		
רביעיית קוביות מנגו	11.9		
רביעיית תחתוני בנות	24.9		
רביעיית תחתוני בנים	24.9		
רבע באגט	1.9		
רבע לשבע במילוי קרם	13.9		
רבע לשבע חמאת בוטנים	13.9		
רבע לשבע טורטית 120	13.9		
רבע לשבע לבן בדצ	13.9		
רבעיית מברשות שיניים	9.9		
רבעיית מגבונים 6*64	16.9		
רגיטיני מחיטת כוסמין	19.9		
"רדיד אלומיניום 30 ס"""	45.9		
רדיד אלומיניום זוגות	10.9		
רדיד אלומיניום עבה 4	19.9		
רדיד אלומיניום עבה ר	24.9		
רדיד אלומיניום קצר 3	14.9		
רדיד אלומיניום רוחב	9.9		
רדיד אלומניום ארוך 4	15.0		
רדיד אלומניום רחב רמ	20.9		
רדיד בראבו עובי 18 מ	29.2		
רדידי אלומניום סנו ס	37.9		
רובינפלד חיטה לבן+סי	8.6		
רובינפלד כוסמין לבן	16.1		
רובינפלד קמח חיטה 80	10.0		
רובינפלד קמח כוסמין	16.1		
רובינפלד קמח לחלה חי	12.1		
רוזה אימפרשן 750 מ''	49.4		
רוזמרין שדות בעמק	6.9		
רוטב אלף האיים לייט	8.9		
רוטב אלף האיים לסלט	8.9		
רוטב אלפרדו פרמז'ן 2	20.9		
רוטב בנוסח סצואן אסם	10.9		
רוטב ברביקיו 560גר ר	10.0		
רוטב ברביקיו קלאסי ה	17.8		
"רוטב דגים 300מ""ל (טי"	9.5		
רוטב ויניגרט לסלט 29	8.9		
רוטב חריף טבסקו 60 מ	11.0		
רוטב חריף להכנת חריי	16.9		
"רוטב טום ים 250 מ""ל"	9.9		
רוטב טעם מיונז וקטשו	16.9		
רוטב טריאקי 250 מ'ל	9.9		
רוטב טריאקי 50% מופח	11.9		
רוטב טריאקי 560 גרם	10.0		
רוטב טריאקי 700 מ'ל	18.8		
רוטב טריאקי גינגר וש	10.0		
רוטב טריאקי יאמאסה	18.5		
רוטב להכנת סופריטו	16.9		
רוטב לזניה 240 גרם י	6.5		
רוטב לימון משומר 1 ל	5.6		
