itemname	itemprice	size	brand
קנור מרק פטריות עשיר 104 גרם	15.9		
קנור מרק פטריות רכיבים טבעיים 400 גרם	29.9		
קנור פירה בטעם ביתי 120 גרם	16.9		
קנור רוטב פטריות באבקה 29 גרם	6.5		
קנור רוטב פיצה 300 גרם	14.9		
קנט קצר	45.5		
קניידלך 130 גרם-קופסא	15.5		
קנלוני פסטה 250 גר	10.8		
קנפיו 100 גרם-רצועות דלעת לסושי	15.5		
קנקן בריטה style סטרטרפק	236.7		
קנקן בריטה מרלה לבן מקסטרה+	143.9		
"קסטל קוט דו רון גראנש סירה 750 מ""ל"	54.9		
"קסטל רוזה 2023 750 מ""ל"	114.9		
קסיס דיזון ברדינה	59.9		
קסנטאן גאם -300 גר	36.9		
קסרצה מקמח כוסמין מלא אורגני 500 גרם	21.9		
קערה אובלית עמוקה פר	11.5		
קערה חד פעמית תבור מלבן 2 ליטר	10.9		
קערה חד פעמית תבור מרובע 1.80 ליטר	9.9		
קערה מתכלה מלבנית מ	12.4		
קערה מתכלה מרובעת 4.	13.4		
קערה עגולה בינונית 9	11.5		
קערה עגולה גדולה 12	14.9		
קערה עגולה קטנה 8 פל	5.5		
קערות אובליות מתכלות	10.9		
קערות מתכלה מקנה סוכר טבעי 25 יח	20.9		
קערות מתכלות דנטס 20	17.9		
קערת האכלה ורודה בינונית	39.9		
קפה אלדין ואקום 200 גרם	27.9		
קפה דוידוף מגורען 100 גר ESPRESSO 57	36.9		
קפה דוידוף מגורען 100 גר FINE AROMA	36.9		
קפה דוידוף מגורען 100 גר RICH AROMA	36.9		
קפה האג נמס אבקתי 200 גרם	57.9		
קפה טורקי עלית 200 גרם	19.9		
קפה יטבתה 1 ליטר	12.3		
קפה לדרך ענק 12 יח+ מכסה 12	13.4		
קפה לוואצה קלוי וטחון אורו שחור 250 גר	41.9		
קפה לוואצה קלוי וטחון חוזק 5 אורו 250 גר	41.9		
קפה לוואצה קלוי וטחון חוזק 5 רוסה 250 גר	41.9		
קפה לוואצה קלוי וטחון חוזק 8 קלאסיקו 250 גר	32.9		
קפה ללא קפאין-קרמל 100 גרם	30.9		
קפה לנדוור אילי אספרסו טחון 250 גרם	51.9		
קפה לנדוור אילי קלייה כהה 250 גרם	51.9		
קפה לנדוור לבוקר טחון טורקי 100 ג	10.9		
קפה לנדור כחול 100 גרם	10.9		
קפה מאורו פרימיום קפסולות אלומי	20.9		
קפה מאורו צנטו קפסולות אלומינ	20.9		
קפה מעורבב 185 גרם UCC	10.9		
קפה נמס בטעם אגוזי לוז 200 גר עלית	38.9		
קפה נמס בטעם וניל 200 גר	38.9		
קפה נמס בטעם מוקה 200 גר	38.9		
קפה נמס עלית 200 גרם	23.9		
קפה נמס עלית 50 גרם	16.5		
קפה עלית טורקי 100 גרם	11.5		
קפה עלית טורקי עם הל 100 גרם	9.7		
קפה פילטר מליטה 250 גרם	31.9		
קפה קלוי וטחון בלי הל 200 גרם	17.9		
קפה קלוי וטחון עם הל 200 גרם	17.9		
קפה קלוי וטחון עם הל 400 גרם	36.9		
קפה קלוי שחור לפינזאן גוקיי 100 גר	13.9		
קפה קצב ברזילאי אוריגינס 200 גר	33.9		
קפה קרים תערובת אולטרא קפסולות 10*5.5 גר	20.9		
קפה קרים תערובת אקסטרה קפסולות 10*5.5 גר	20.9		
קפה קרים תערובת גו קפסולות 10*5.5 גרם	20.9		
קפה קרים תערובת קרמל קפסולות 10*5.5 גרם	20.9		
קפה רומבוטס עם פילטר מתכלה 70 גר	27.9		
קפה שחור ללא הל 100 גרם	10.9		
קפולסקי עוגת טורט קצפת שוקולד	81.9		
קפולסקי עוגת טורט ריבת חלב+ קוקוס קפוא	81.9		
"קפוצינו ""אונו מומנטו"" 20יח*25.5 גר"	29.9		
קפוצינו פחית וניל 200 גר	25.9		
קפיר דן 0.5ל	10.9		
קפיר דן 1ל	20.5		
קפסולה קפה גו וניל 10יח 55ג	20.9		
קפסולות 14 חזק במיוחד למכונות נספרסו 50	18.7		
קפסולות 15 למכונות נספרסו 50 גר	18.7		
קפסולות 20 למכונות NESPRESSO	18.7		
קפסולות אספרסו 11 למכונות נספרסו 50 גר	18.7		
קפסולות אספרסו בטעם וניל 50 גר	18.7		
קפסולות אספרסו חזק למכונות נספרסו 50 גר	18.7		
קפסולות אספרסו לוואצה אינטנסו 13 16 יח	41.9		
קפסולות אספרסו לוואצה פסיונלה 11 16 יח	41.9		
קפסולות אספרסו למכונות נספרסו 50 גר	18.7		
קפסולות בטעם אגוזים למכונות נספרסו 50 גר	18.7		
קפסולות בניחוח לנור אריאל 41 יח	59.9		
קפסולות גל לכביסה קולון 60 יח	66.9		
קפסולות דווידוף פיין 55 גר 10 יח	24.9		
קפסולות הפלא למדיח אסטוניש 630 גרם	59.9		
קפסולות טנזניה 13 50 גר	18.7		
קפסולות כתמים קשים אריאל 41 יח	65.9		
קפסולות לוואצה אורו חוזק 8 10 יח	27.9		
קפסולות לוואצה נטול קפאין חוזק 7 10 יח	27.9		
קפסולות לוואצה קרמה גוסטו פורטה חוזק 13	27.9		
קפסולות לוואצה קרמה גוסטו קלאסיקו חוזק12	27.9		
קפסולות לוואצה קרמה גוסטו ריקו חוזק 11	27.9		
קפסולות לוואצה רוסה חוזק 10 10 יח	27.9		
קפסולות לכביסה אריאל 23 יח בניחוח לנור	38.9		
קפסולות לכביסה אריאל 41 יח	65.9		
קפסולות לכביסה אריאל כתמים קשים 23 יח	38.9		
קפסולות לכביסה אריאל פודש קולור 27 יח	31.9		
קפסולות לכביסה אריאל שמירה על הבד 23 יח	38.9		
קפסולות לכביסה מקסימה סופט סילק 40 יח	29.9		
קפסולות לכביסה סנו מקסימה פלורל 40 יח	29.9		
קפסולות לכביסה סנו מקסימה פרש 40 יח	29.9		
קפסולות מילאנו 05 למכונת נספרסו 50 ג	18.7		
קפסולות מקיאטו למכונות נספרסו 50 גר	18.7		
קפסולות סטארבקס איטליאן סטייל רוסט 56 גר	23.9		
קפסולות סטארבקס אספרסו 57 גר	23.9		
קפסולות סטארבקס אספרסו בלונד 53 ג	23.9		
קפסולות סטארבקס אספרסו נטול 57 ג	23.9		
קפסולות סטארבקס בטעם וניל 51 גרם	23.9		
קפסולות סטארבקס גוואטמלה 52 גר	23.9		
קפסולות סטארבקס האוס בלנד 57 ג	23.9		
קפסולות סטארבקס ורונה 55 גר	23.9		
קפסולות סטארבקס סאני דיי 56 גר	23.9		
קפסולות סטארבקס פייק פלייס 53 גר	23.9		
קפסולות סטארבקס קולומביה 57 גר	23.9		
קפסולות פאוור קאפס פרסיל 44 יח	62.9		
קפסולות פאוור קאפס קולור פרסיל 44 יח	62.9		
קפסולות פסק זמן למכונות נספרסו 70 גר	18.7		
קפסולות קפה אספרסו אינטנסו גייקובס 52 גר	17.9		
קפסולות קפה אספרסו קלאסיקו גייקובס 52 גר	17.9		
קפסולות קפה אספרסו ריסטרטו גייקובס 52 גר	17.9		
קפסולות רומא 08 למכונת נספרסו 50 ג	18.7		
קצוות נקניק	55.0		
קצח במשקל	79.0		
קציצות כרובית וברוקולי טבעוני 400 גרם	32.9		
קציצות עדשים כתומות קישוא ובטטה 225 גרם	32.9		
"קציצות קבב 1 ק""ג"	83.9		
קציצות קינואה וברוקולי טבעול 525 גר	42.9		
"קצף גילוח גילט - רגיל 200 מ""ל"	23.9		
"קצף גילוח גילט רגיש 200מ""ל"	23.9		
קצף גילוח סירייס רגיש גילט 250 מל	25.9		
קצפת צמחית 21% 250 גר	10.5		
קקאו 150 גרם	13.9		
קקאו 500 גרם	44.9		
קקאו זולוטוי ירליק 100 גרם	16.9		
קקס עם קרם שוקולד 470 גר קוביס	17.9		
קראנץ אגוזים	43.9		
קראנץ בראוני 410 גרם	24.5		
קראנץ חלבה	43.9		
קראנץ מיני אלפחורס מאגדת 6 יח	41.9		
קראנץ מיני פקאן מאגדת 285 גרם	41.9		
קראנץ מיני קורנפלקס מאגדת 285 גרם	41.9		
קראנץ צדפים בטעם שוקולד 450 גרם	24.5		
קראנץ רולס 450 גרם	27.5		
קראנץ שוקולד	43.9		
קראנץ שוקולד נוגטלה	43.9		
קראנצוס בצל 55 גרם	3.5		
קראנצוס ברביקיו 55 גרם	3.5		
קראנצוס גריל 55 גרם	3.5		
קראנצוס פיצה 55 גרם	3.5		
קראנצי בטעם מייפל וסוכר חום 210 גר	21.9		
קראנצי בטעם קנמון 210 גר	21.9		
קראנצי בטעם שיבולת שועל ודבש 210 גר	21.9		
קראנצי שיבולת שועל ושוקולד מריר 210 גר	21.9		
קראסניי מאק/קארא קום/לצנה רושן במשקל	115.0		
קרוטונים אפויים בתיבול ביתי 180 גרם	17.5		
קרוטונים בטעם עגבניות מתובלות 70גר FLINT	4.5		
קרוטונים בטעם קבנוס 70 גרם FLINT	4.5		
קרוטונים בטעם שום 70 גרם FLINT	4.5		
קרוטונים למרק שום בצל מ.שף 350 גרם	25.9		
קרוטונים מתובלים 250 גרם	17.9		
קרוטונים מתובלים למרק 400 גרם	23.9		
קרוטונים פלינט בטעם סרטן 35 גרם	2.9		
קרוליין 10 מרכך מאצה ומלפפון 700 מל	13.9		
קרוליין 10 מרכך שמן ארגן 700 מל	13.9		
קרוליין 10 שמפו מאצה ומלפפון 700 מל	13.9		
קרוליין 10 שמפו שמן ארגן 700 מל	13.9		
קרחון שרבט FRUDICE אבטיח 70 גרם	4.5		
קרחון שרבט FRUDICE אגס לימון מנגו 70 גרם	4.5		
קרחון שרבט FRUDICE תות תפוח תפוז 70 גרם	4.5		
קרטון חלב 2 ליטר 3% מהדרין	14.5		
קרטונית נקטר ספרינג לימונענע 1 ליטר	6.9		
קרטונית נקטר ספרינג מנגו 1 ליטר	6.9		
קרטונית נקטר ספרינג עגבניות 1 ליטר	6.9		
קרטונית נקטר ספרינג תות בננה 1 ליטר	6.9		
קרטונית נקטר ספרינג תפוזים	6.9		
קרטונית נקטר ספרינג תפוחים	6.9		
קרטונית ספרינג רימונים 1 ליטר	6.9		
קרטורס פופקורן גבינה 184 גרם	34.9		
קרטורס פופקורן קרמל 227 גרם	34.9		
קרטורס פופקורן שיקגו קרמל 213 גרם	34.9		
קריאטין 500 גר`	155.9		
קריאטין מונוהידראט נוטריקר 250 גרם	89.9		
"קריאיישן שרדונה 750 מ""ל"	89.9		
קריט מיני קרקר עגול 350 גר	14.2		
קריט מיני קרקרים דגיגונים 350 גר	14.2		
קריט קרקרים מלוחים 200 גרם	14.2		
קרים ציז פילדפיה במשקל	72.0		
קריסטיאנסקייה במשקל מניה	129.0		
קריספ מלח ים ושומשום 300 גרם	10.9		
קריספ פנקו זהוב 300 גרם	10.9		
קריספ שום 300 גרם	10.9		
קריספי טופו ברוטב בוטנים קארי 350 גר	37.9		
קריספי טופו מוכנים לאכילה 350 גר	37.9		
קריספי שרימפס (ללא זנב ) 180 גרם	32.9		
קריספיות קידס	12.9		
קריספיס כוסמין אגוזי לוז 170 גר	26.9		
קריספיס כוסמין שקדים רוזמרין 170 גר	26.9		
קרלו שוניל 3% 125 גרם	3.8		
קרלו שוקו 125 גרם	3.8		
"קרליין דאו. רולאון נושם 75מ""ל CITRUS"	13.9		
"קרליין דאודורנט 150 מ""ל FRESH CUCUMBER"	13.9		
קרליין דאודורנט רולאון מס 2	13.9		
קרליין דאודורנט רולאון מס 4	13.9		
קרליין דאודורנט רולאון מס 5	13.9		
קרלייר-נוגט אגוזים ושקדים 100 גרם	18.9		
קרלייר-נוגט שוקולד 100 גר	18.9		
"קרלסברג פחית 500 מ""ל"	10.9		
"קרלסברג שישיה בקבוק 330 מ""ל"	39.9		
קרם אובלפיחה אנטי אייג`ינג 50 מ`ל	51.9		
קרם בורלה מלבנית 500 גר יח	55.9		
קרם בטעם עוגיות קרמל סוויטארט 400 גר	17.9		
קרם גוף אפקטיב קר שיבולת שועל 700 מל	36.9		
קרם גוף לבנדר 120 מ`	69.9		
"קרם גוף קרמה מאסק 500 מ""ל"	28.5		
"קרם ידיים אלוורה קמומיל ותה ירוק 100 מ""ל"	20.9		
"קרם ידיים ברוש 70 מ""ל"	41.9		
קרם ידיים ולווטה 80 גר	13.4		
קרם ידיים קולגן לבנדר וחומצה היאלרונית	20.9		
"קרם יום 15 SPF ישראל 50 מ""ל"	196.9		
"קרם יום ניוואה אנטי אייג 55+ 50 מ""ל"	79.9		
קרם לחות ועיצוב לשיער אלוורה ירוק 400 מל	25.9		
קרם לחות פנטן מוגברת מושלמים 300 מל	25.9		
קרם לילה	196.9		
קרם למניעת קמטים	189.9		
קרם מסקרפונה 250 גר	24.9		
"קרם ניוואה סופט רב שימושי 300 מ""ל"	59.9		
"קרם ניקוי סיף בניחוח לימון 500 מ""ל"	17.5		
"קרם ניקוי סיף בניחוח פרחים 500 מ""ל"	17.5		
קרם פוליגונום לשפשפת	52.9		
קרם פטיסייר 100 גר	13.0		
קרם פטיסייר 250 גר	24.9		
קרם פפריקה חריפה 160 גרם	24.9		
קרם פפריקה מתוקה 160 גרם	24.9		
קרם פרש 250 גר	15.9		
קרם ציז אמבורג 200 גרם	17.9		
קרם ציז במשקל	75.0		
קרם ציפוי שוקולד חלב	26.9		
קרם קולגן למיצוק העו	41.9		
קרם קוקוס 1 ליטר 20-22% ללא חומר משמר	28.9		
"קרם קוקוס 22% אורגני ללא גלוטן 400 מ""ל"	16.9		
"קרם קוקוס 250 מ""ל"	12.5		
קרם קוקוס 250 מל 20-22% ללא חומר משמר	8.9		
"קרם קוקוס אורגני 330 מ""ל"	14.9		
"קרם קוקוס אורגני גרין קוקו 250 מ""ל"	10.9		
"קרם קוקוס בקרטון מאסטר שף 250 מ""ל"	11.2		
"קרם קוקוס לייט מאסטר שף 400 מ""ל"	11.2		
"קרם קרקר 1 ק""ג"	41.9		
קרם קרקר 250 גרם	9.9		
קרם רב שימושי 250 מל ניוואה	32.9		
"קרם רגליים 120 מ""ל"	68.0		
קרם ריקוטה 16% 200 גרם	13.5		
קרם שום 160 גרם	28.9		
"קרמה גוסטו פולי קפה 1 ג""ק לוואזה"	158.9		
"קרמה לחות לשיער לגבר 400 מ""ל"	26.6		
קרמה מן גל גילוח אלוורה ירוק 200 מל	16.9		
קרמה מן גל גילוח קול 200 מל	16.9		
"קרמה מן גל רחצה 2 ב1 חימר שחור 700 מ""ל"	23.9		
"קרמה מן גל רחצה אקטיב בלוק 700 מ""ל"	23.9		
"קרמה מן גל רחצה פילינג 700 מ""ל"	23.9		
"קרמה מן שמפו+גל רחצה 2 ב1 700 מ""ל מעינות"	23.9		
קרמה קלאסיקו פולי קפה 500 גר לוואזה	95.9		
קרמוגית קרמל מלוח 200 גרם אסם	14.5		
קרמי עשבי תיבול טבעוני ויולייף 150 גר	21.9		
קרמיסימו וניל 1.33 ליטר	27.9		
קרמיסימו חלבית בטעם מסטיק וניל 665 גר	27.9		
קרמיסימו עוגיות 1.33 ליטר	27.9		
קרמיסימו ריבת חלב 1.33 ליטר	27.9		
קרמיסימו שלושה שוקולדים	27.9		
קרמיסמו וניל ציפ שוקו ציפ 1.33	27.9		
קרנמיקס MAX כשר	128.9		
"קרפלך ""10"" 500 גרם"	10.0		
קרפלך 3 חזרזירים 1 קילו	53.9		
"קרפלך אליטה הודו 1 ק""ג"	59.9		
קרפלך בטעם ביתי קפוא 600 גר	31.9		
קרפלך בשר לבן מזרע 600 גר	34.9		
קרפלך גבינה מלוחה 900 גר	40.9		
קרפלך חוטר 1 קילו	51.9		
"קרפלך ידני 1 ק""ג"	56.9		
"קרפלך כבש 1 ק""ג"	54.9		
קרפלך לילדים מילוי בשר 600 גרם	29.9		
"קרפלך סאן סאניץ 1 ק""ג"	49.9		
"קרפלך עגל 1 ק""ג"	54.9		
קרפלך עגל בטעם ביתי 600 גר	31.9		
"קרפלך עוף מזרע 1 ק""ג"	50.9		
"קרפלך תפו""א ופטריות 900 גר"	33.9		
קרפלך תפוחי אדמה 600 גר	31.9		
קרפצו 120 גר	44.9		
קרפציו עגל 210 גרם קפוא	39.9		
קרקר בטעם בצל 205 גר בלגוריה	5.5		
קרקר בטעם מעודן 180 גר YARYCH	7.5		
קרקר בצל פטרוזיליה ושמיר 180 גר YARYCH	7.5		
קרקר זהב 150 גרם	7.9		
קרקר חומוס 225 גרם	30.9		
קרקר חמישה דגנים אורגני 200 גרם	13.4		
קרקר כוסמין מלא ושומשום ללא מלח	13.4		
