item_name	itemprice	chain
קינדר הפי היפו קקאו	14.9	Shufersal
קינדר הפי היפו קקאו	21.9	Super Yehuda
קינדר הפי היפו קקאו	14.9	Tiv Taam
קינדר הפי היפו קקאו	15.9	Yellow
קינדר הפי היפו קקאו	15.9	Yohananof
קינדר הפי היפו קקאו	17.9	city market
קינדר הפי מומנטס 161	27.9	Super Yehuda
קינדר הפי מומנטס 161	23.9	city market
קינדר טרונקי חמישייה	13.1	Hazi Hinam
קינדר טרונקי חמישייה	12.7	Rami Levi
קינדר טרונקי חמישייה	15.9	Shufersal
קינדר טרונקי חמישייה	16.5	Tiv Taam
קינדר טרונקי חמישייה	13.0	Yellow
קינדר טרונקי חמישייה	13.0	Yohananof
קינדר טרונקי חמישייה	15.9	city market
קינדר סופרייז נטונס	19.9	Dor Alon
קינדר סופרייז נטונס	15.9	Hazi Hinam
קינדר סופרייז נטונס	16.0	Rami Levi
קינדר סופרייז נטונס	15.9	Shufersal
קינדר סופרייז נטונס	19.9	Super Yehuda
קינדר סופרייז נטונס	16.9	Tiv Taam
קינדר סופרייז נטונס	16.0	Yellow
קינדר סופרייז נטונס	16.0	Yohananof
קינדר סופרייז נטונס	16.9	city market
קינדר קאונטרי רביעיה	13.9	Dor Alon
קינדר קאונטרי רביעיה	8.0	Hazi Hinam
קינדר קאונטרי רביעיה	9.1	Rami Levi
קינדר קאונטרי רביעיה	10.9	Shufersal
קינדר קאונטרי רביעיה	12.9	Super Yehuda
קינדר קאונטרי רביעיה	12.5	Tiv Taam
קינדר קאונטרי רביעיה	9.5	Yellow
קינדר קאונטרי רביעיה	9.5	Yohananof
קינדר קאונטרי רביעיה	11.9	city market
קינדר קארדס 25.6 גרם	5.9	Dor Alon
קינדר קארדס 25.6 גרם	5.9	Shufersal
קינדר קארדס 25.6 גרם	5.9	Super Yehuda
קינדר קארדס 25.6 גרם	4.9	Tiv Taam
קינדר קארדס 25.6 גרם	4.9	city market
קינדר קארדס חמישיה 1	19.9	Dor Alon
קינדר קארדס חמישיה 1	16.9	Hazi Hinam
קינדר קארדס חמישיה 1	15.9	Rami Levi
קינדר קארדס חמישיה 1	17.9	Shufersal
קינדר קארדס חמישיה 1	19.9	Tiv Taam
קינדר קארדס חמישיה 1	16.5	Yellow
קינדר קארדס חמישיה 1	16.5	Yohananof
קינדר קארדס חמישיה 1	16.9	city market
קינדר שוקובונס לבן 2	23.9	Dor Alon
קינדר שוקובונס לבן 2	21.2	Hazi Hinam
קינדר שוקובונס לבן 2	22.9	city market
קינדר שוקולד מיני	13.9	Hazi Hinam
קינדר שוקולד מיני	12.9	Rami Levi
קינדר שוקולד מיני	14.9	Shufersal
קינדר שוקולד מיני	17.9	Super Yehuda
קינדר שוקולד מיני	16.9	Tiv Taam
קינדר שוקולד מיני	13.5	Yellow
קינדר שוקולד מיני	13.5	Yohananof
קינדר שוקולד מיני	11.9	city market
קינדר שוקולד מקסי 12	11.9	Rami Levi
קינדר שוקולד מקסי 12	13.9	Shufersal
קינדר שוקולד מקסי 12	17.9	Super Yehuda
קינדר שוקולד מקסי 12	14.5	Tiv Taam
קינדר שוקולד מקסי 12	9.9	city market
קינואה 400גר	10.0	Rami Levi
קינואה 400גר	12.9	Shufersal
קינואה 400גר	10.9	city market
קינואה 500 גרם	15.7	Yellow
קינואה 500 גרם	15.7	Yohananof
קינואה אדומה	21.9	Dor Alon
קינואה אדומה	15.1	Hazi Hinam
קינואה אדומה	14.9	Rami Levi
קינואה אדומה	21.9	Super Yehuda
קינואה אדומה	19.9	Tiv Taam
קינואה אדומה	13.9	Yellow
קינואה אדומה	13.9	Yohananof
קינואה אדומה	14.9	city market
קינואה אדומה אורגנית 500 גר'-הרדוף	25.2	Hazi Hinam
קינואה אדומה אורגנית 500 גר'-הרדוף	17.9	Rami Levi
קינואה אורגנית 500 גרם	18.5	Tiv Taam
קינואה אורגנית 500 גרם	13.9	city market
קינואה מן הטבע 400 גרם	10.0	Shufersal
קינואה מן הטבע 400 גרם	10.0	Yellow
קינואה מעורבת (טריקולור)אורגנית 500 גר'-הרדוף	20.1	Hazi Hinam
קינואה מעורבת (טריקולור)אורגנית 500 גר'-הרדוף	19.9	Shufersal
קינואה מעורבת (טריקולור)אורגנית 500 גר'-הרדוף	23.9	Super Yehuda
קינואה מעורבת (טריקולור)אורגנית 500 גר'-הרדוף	24.9	Tiv Taam
קינואה מעורבת 400 גר	15.1	Hazi Hinam
קינואה מעורבת 400 גר	16.0	Yohananof
קינואה סוגת 500 גרם	18.9	Dor Alon
קינואה סוגת 500 גרם	15.1	Hazi Hinam
קינואה סוגת 500 גרם	14.9	Rami Levi
קינואה סוגת 500 גרם	17.5	Shufersal
קינואה סוגת 500 גרם	20.9	Super Yehuda
קינואה סוגת 500 גרם	17.5	Tiv Taam
קינואה סוגת 500 גרם	13.9	Yellow
קינואה סוגת 500 גרם	13.9	Yohananof
קינואה סוגת 500 גרם	14.9	city market
קינואה עם ירקות	28.2	Hazi Hinam
קינואה עם ירקות	28.9	city market
קינואה עם עדשים	28.2	Hazi Hinam
קינואה עם עדשים	29.9	city market
קינואה שחורה אורגנית 500 גר'-הרדוף	25.2	Hazi Hinam
קינואה שחורה אורגנית 500 גר'-הרדוף	19.9	Shufersal
קינלי סודה 1.5 ליטר	9.9	Super Yehuda
קינלי סודה 1.5 ליטר	4.2	Tiv Taam
קינמון טחון	10.0	Hazi Hinam
קינמון טחון	11.9	Shufersal
קינמון טחון	10.0	Yellow
קינמון טחון 120 גרם	13.0	Yohananof
קינמון טחון 120 גרם	11.9	city market
קינמון טחון 40 גרם	7.9	Shufersal
קינמון טחון 40 גרם	7.9	Super Yehuda
קינמון טחון 40 גרם	7.0	Yohananof
קינמון טחון 80 גרם	6.0	Yellow
קינמון טחון 80 גרם	6.0	Yohananof
קינמון טחון 80 גרם	5.9	city market
קינמון טחון שקית 50	6.9	Dor Alon
קינמון טחון שקית 50	6.0	Hazi Hinam
קינמון טחון שקית 50	6.6	Yellow
קינמון טחון שקית 50	6.6	Yohananof
קינמון ציילון אורגני	17.9	Dor Alon
קינמון ציילון אורגני	17.9	Shufersal
קינמון ציילון אורגני	18.9	Tiv Taam
קיסם + חוט דנטאלי 10	11.9	Yellow
קיסם + חוט דנטאלי 10	11.9	Yohananof
קיסם הפלא אריזה ורודה 250	10.9	Tiv Taam
קיסם הפלא אריזה ורודה 250	9.9	city market
קיסמי מברשת דו צדדיים 300 יח	9.9	Tiv Taam
קיסמי מברשת דו צדדיים 300 יח	9.9	city market
קיסמי מלחיה 300 יח	3.0	Hazi Hinam
קיסמי מלחיה 300 יח	6.9	Super Yehuda
קיסמי מלחיה 300 יח	3.5	Yohananof
קיסמי שיניים 500 יח	3.9	Hazi Hinam
קיסמי שיניים 500 יח	2.9	Yellow
קיסמי שיניים 500 יח	2.9	Yohananof
קיסמי שיניים 500יח' בחבית עגולה קשיחה	4.0	Hazi Hinam
קיסמי שיניים 500יח' בחבית עגולה קשיחה	3.9	Shufersal
קיסמי שיניים 500יח' בחבית עגולה קשיחה	3.9	Tiv Taam
קיסמי שיניים דינטלים	15.1	Rami Levi
קיסמי שיניים דינטלים	17.7	Tiv Taam
קיסמי שיניים דנטאליים מפלסטיק 200 יחדות בחבית	5.9	Hazi Hinam
קיסמי שיניים דנטאליים מפלסטיק 200 יחדות בחבית	9.9	Shufersal
קיסמי שיניים דנטאליים מפלסטיק 200 יחדות בחבית	8.9	Tiv Taam
קיסמי שיניים דנטאליים מפלסטיק 200 יחדות בחבית	5.9	Yellow
קיסמי שיניים דנטאליים מפלסטיק 200 יחדות בחבית	5.9	Yohananof
קיסמי שיניים דנטאליים מפלסטיק 200 יחדות בחבית	7.9	city market
קיסמי שיניים לבנים 2	8.9	Yellow
קיסמי שיניים לבנים 2	8.9	Yohananof
קיסמי שיניים מלחיה 3	1.9	Tiv Taam
קיסמי שיניים מלחיה 3	3.9	city market
קיסמיי שיניים מבמבוק	3.9	Dor Alon
קיסמיי שיניים מבמבוק	3.6	Hazi Hinam
קיסמיי שיניים מבמבוק	3.9	Shufersal
קיסמיי שיניים מבמבוק	3.9	Tiv Taam
קיסמיי שיניים מבמבוק	3.5	Yellow
קיסמיי שיניים מבמבוק	3.5	Yohananof
קיסמיי שיניים מבמבוק	2.9	city market
קיסמים לשיניים פלאקר	12.9	Dor Alon
קיסמים לשיניים פלאקר	11.0	Hazi Hinam
קיסמים לשיניים פלאקר	10.0	Rami Levi
קיסמים לשיניים פלאקר	10.9	Shufersal
קיסמים לשיניים פלאקר	14.2	Tiv Taam
קיסמים לשיניים פלאקר	10.0	Yohananof
קיסמים לשיניים פלאקר	12.9	city market
קיקומן פונזו רוטב יפ	23.9	Dor Alon
קיקומן פונזו רוטב יפ	27.9	Tiv Taam
קישוא  עגול	9.9	Yellow
קישוא  עגול	9.9	Yohananof
קישוא בטעם כבד 200 גרם	12.1	Hazi Hinam
קישוא בטעם כבד 200 גרם	10.9	Rami Levi
קישוא בטעם כבד 200 גרם	15.5	Tiv Taam
קישוא בטעם כבד 200 גרם	10.9	Yellow
קישוא בטעם כבד 200 גרם	10.9	Yohananof
קישוא בטעם כבד 200 גרם	15.9	city market
קישוא זוקיני.	9.9	Yellow
קישוא זוקיני.	9.9	Yohananof
קישוא ירוק	6.8	Rami Levi
קישוא ירוק	8.9	Shufersal
קישוט לעוגה	4.0	Hazi Hinam
קישוט לעוגה	4.9	Yellow
קישוט לעוגה	4.9	Yohananof
קישוט לעוגה המרשלג טפטופים	17.1	Hazi Hinam
קישוט לעוגה המרשלג טפטופים	18.9	Shufersal
קישוט לעוגה המרשלג טפטופים	18.5	Tiv Taam
קישוטי עוגה פרינס/פרינסס 75 גר	20.9	Tiv Taam
קישוטי עוגה פרינס/פרינסס 75 גר	15.9	city market
קישוטי שוקולד	20.1	Hazi Hinam
קישוטי שוקולד	18.7	Rami Levi
קישוטי שוקולד	21.9	Shufersal
קישוטי שוקולד	27.9	Tiv Taam
קישוטי שוקולד	19.9	city market
קישקע 500 גרם	14.0	Yellow
קישקע 500 גרם	14.0	Yohananof
קישקע 500 גרם	21.9	city market
קישקע טיבון ויל 500	15.0	Rami Levi
קישקע טיבון ויל 500	18.9	city market
קישקשים בקופסא 225 יח'	7.9	Shufersal
קישקשים בקופסא 225 יח'	12.9	Tiv Taam
קישקשים בקופסא 225 יח'	7.0	Yellow
קישקשים בקופסא 225 יח'	7.0	Yohananof
קישקשים בקופסא 225 יח'	7.9	city market
קישקשים מנייר 12 יח צבעוני	8.0	Hazi Hinam
קישקשים מנייר 12 יח צבעוני	10.4	Tiv Taam
קישקשים מנייר 12 יח צבעוני	9.0	Yellow
קלאסיק סוביניון בלאן750מ	35.9	Shufersal
קלאסיק סוביניון בלאן750מ	33.9	Tiv Taam
קלאסיק סוביניון בלאן750מ	39.9	city market
"קלחוני תירס 1 ק""ג"	25.9	Dor Alon
"קלחוני תירס 1 ק""ג"	19.9	Rami Levi
"קלחוני תירס 1 ק""ג"	22.9	Shufersal
"קלחוני תירס 1 ק""ג"	27.5	Super Yehuda
"קלחוני תירס 1 ק""ג"	22.9	Tiv Taam
"קלחוני תירס 1 ק""ג"	20.1	Yellow
"קלחוני תירס 1 ק""ג"	20.1	Yohananof
"קלחוני תירס 1 ק""ג"	21.9	city market
קליה אוקסי ספריי	19.9	Dor Alon
קליה אוקסי ספריי	14.9	Hazi Hinam
קליה אוקסי ספריי	18.5	Rami Levi
קליה אוקסי ספריי	14.9	Shufersal
קליה אוקסי ספריי	19.9	Super Yehuda
קליה אוקסי ספריי	14.9	Tiv Taam
קליה אוקסי ספריי	19.1	Yellow
קליה אוקסי ספריי	19.1	Yohananof
קליה אוקסי ספריי	18.9	city market
קליי בדלי	11.9	Yellow
קליי בדלי	11.9	Yohananof
קליליות ילדים 30 ג	10.4	Rami Levi
קליליות ילדים 30 ג	12.9	Super Yehuda
קליליות ילדים 30 ג	13.9	city market
קליליות מרובה דגנים	13.8	Rami Levi
קליליות מרובה דגנים	14.9	Super Yehuda
קליליות מרובה דגנים	14.9	city market
קליליות רגיל 60 ג	11.8	Rami Levi
קליליות רגיל 60 ג	13.9	city market
"קלין אפ מרסס 946 מ""ל"	25.9	Dor Alon
"קלין אפ מרסס 946 מ""ל"	25.2	Hazi Hinam
"קלין אפ מרסס 946 מ""ל"	25.9	Tiv Taam
"קלין אפ מרסס 946 מ""ל"	29.9	city market
קלין אפ פרש 946 מל כ	25.9	Dor Alon
קלין אפ פרש 946 מל כ	25.2	Hazi Hinam
קלין אפ פרש 946 מל כ	24.9	Rami Levi
קלין אפ פרש 946 מל כ	27.9	Tiv Taam
קלינקס טישיו כיס 9*12יח	14.9	Shufersal
קלינקס טישיו כיס 9*12יח	19.9	Tiv Taam
קלינקס טישיו כיס 9*12יח	13.0	Yohananof
קלינקס טישיו לאף 112דף	19.9	Shufersal
קלינקס טישיו לאף 112דף	19.9	Tiv Taam
קלינקס לושן 75 - 3 ש	13.9	Dor Alon
קלינקס לושן 75 - 3 ש	9.9	Rami Levi
קלינקס לושן 75 - 3 ש	11.9	Shufersal
קלינקס לושן 75 - 3 ש	13.9	Super Yehuda
קלינקס לושן 75 - 3 ש	11.9	Tiv Taam
קלינקס לושן 75 - 3 ש	10.0	Yohananof
קלינקס לושן אלוורה 1	20.9	Dor Alon
קלינקס לושן אלוורה 1	18.1	Hazi Hinam
קלינקס לושן אלוורה 1	17.0	Rami Levi
קלינקס לושן אלוורה 1	19.9	Shufersal
קלינקס לושן אלוורה 1	19.9	Tiv Taam
קלינקס לושן אלוורה 1	17.0	Yohananof
קלינקס לושן סופט זוג	15.9	Dor Alon
קלינקס לושן סופט זוג	13.9	Rami Levi
קלינקס לושן סופט זוג	15.9	Tiv Taam
קלינקס לושן סופט זוג	14.0	Yellow
קליפות הדר מצופות בשוקולד 200 גרם	18.5	Tiv Taam
קליפות הדר מצופות בשוקולד 200 גרם	14.9	city market
קליק אין במילוי קרם חלבי	6.5	Hazi Hinam
קליק אין במילוי קרם חלבי	5.9	Shufersal
קליק אין במילוי קרם חלבי	7.5	Super Yehuda
קליק אין במילוי קרם חלבי	8.5	Tiv Taam
קליק כריות 65 גרם	9.9	Dor Alon
קליק כריות 65 גרם	8.9	Hazi Hinam
קליק כריות 65 גרם	7.3	Rami Levi
קליק כריות 65 גרם	7.9	Shufersal
קליק כריות 65 גרם	9.9	Super Yehuda
קליק כריות 65 גרם	8.5	Tiv Taam
קליק כריות 65 גרם	7.5	Yellow
קליק כריות 65 גרם	7.5	Yohananof
"קליק כריות כשל""פ 65"	7.5	Yohananof
"קליק כריות כשל""פ 65"	6.9	city market
קליק עוגי חדש 65 גרם.	8.9	Hazi Hinam
קליק עוגי חדש 65 גרם.	7.3	Rami Levi
קליק עוגי חדש 65 גרם.	7.9	Shufersal
קליק עוגי חדש 65 גרם.	9.9	Super Yehuda
קליק עוגי חדש 65 גרם.	8.5	Tiv Taam
קליק עוגי חדש 65 גרם.	7.5	Yellow
קליק עוגי חדש 65 גרם.	7.5	Yohananof
קליק עוגי חדש 65 גרם.	6.9	city market
קליק קוקומן חום&לבן	9.9	Dor Alon
קליק קוקומן חום&לבן	6.9	city market
קליק קורנפלקס ופצפוצים85	8.5	Shufersal
קליק קורנפלקס ופצפוצים85	9.5	Super Yehuda
קליק קורנפלקס ופצפוצים85	11.5	Tiv Taam
קליק קורנפלקס ופצפוצים85	6.9	Yellow
קליק קורנפלקס ופצפוצים85	6.9	Yohananof
קליק קורנפלקס ופצפוצים85	6.9	city market
קליק קרים חטיף שוקול	6.9	Dor Alon
קליק קרים חטיף שוקול	6.5	Hazi Hinam
קליק קרים חטיף שוקול	5.9	Shufersal
קליק קרים חטיף שוקול	6.9	city market
קליק שקית  כדורים חל	9.9	Dor Alon
קליק שקית  כדורים חל	7.3	Rami Levi
קליק שקית  כדורים חל	7.9	Shufersal
קליק שקית  כדורים חל	9.9	Super Yehuda
קליק שקית  כדורים חל	8.5	Tiv Taam
קליק שקית  כדורים חל	7.5	Yellow
קליק שקית  כדורים חל	7.5	Yohananof
קליק שקית  כדורים חל	6.9	city market
קליק שקית  מעורב חום	9.9	Dor Alon
קליק שקית  מעורב חום	7.3	Rami Levi
קליק שקית  מעורב חום	7.9	Shufersal
קליק שקית  מעורב חום	9.9	Super Yehuda
קליק שקית  מעורב חום	8.5	Tiv Taam
קליק שקית  מעורב חום	7.5	Yellow
קליק שקית  מעורב חום	7.5	Yohananof
קליק שקית  מעורב חום	6.9	city market
קליק שקית ביסקוויט 6	9.9	Dor Alon
קליק שקית ביסקוויט 6	7.3	Rami Levi
קליק שקית ביסקוויט 6	7.9	Shufersal
קליק שקית ביסקוויט 6	9.9	Super Yehuda
קליק שקית ביסקוויט 6	8.5	Tiv Taam
קליק שקית ביסקוויט 6	7.5	Yellow
קליק שקית ביסקוויט 6	7.5	Yohananof
קליק שקית ביסקוויט 6	6.9	city market
קליק שקית קורנפלקס 6	9.9	Dor Alon
קליק שקית קורנפלקס 6	7.3	Rami Levi
קליק שקית קורנפלקס 6	7.9	Shufersal
קליק שקית קורנפלקס 6	9.9	Super Yehuda
קליק שקית קורנפלקס 6	8.5	Tiv Taam
קליק שקית קורנפלקס 6	7.5	Yellow
קליק שקית קורנפלקס 6	7.5	Yohananof
קליק שקית קורנפלקס 6	6.9	city market
קליר שקית מילוי לניק	5.7	Rami Levi
קליר שקית מילוי לניק	11.5	Tiv Taam
קליר שקית מילוי לניק	5.9	Yohananof
קליר שקית מילוי לניק	5.9	city market
קלרו מלח למדיח כלים	14.1	Rami Levi
קלרו מלח למדיח כלים	18.9	Tiv Taam
קלרו מלח למדיח כלים	14.9	city market
קמח  שמרים רב תכליתי	11.9	Dor Alon
קמח  שמרים רב תכליתי	10.0	Hazi Hinam
קמח  שמרים רב תכליתי	12.9	Super Yehuda
קמח  שמרים רב תכליתי	11.5	Tiv Taam
